YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,BP2,1193,1024
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,SW3,1087,1124
2025-11,WEEKDAY,10,TRAIN,DT25,3725,2465
2025-11,WEEKDAY,10,TRAIN,EW21/CC22,15431,26137
2025-11,WEEKDAY,5,TRAIN,NS28,59,2
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,SE2,3640,1889
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,DT18,4606,3365
2025-11,WEEKDAY,11,TRAIN,TE6,11533,4939
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,TE15,6011,6667
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,DT25,850,2702
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,EW28,13637,2551
2025-11,WEEKDAY,0,TRAIN,NS15,360,1174
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,CC21,33,9
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,CC3,10145,6686
2025-11,WEEKDAY,8,TRAIN,DT10,12361,5464
2025-11,WEEKDAY,17,TRAIN,NS13,60920,109108
2025-11,WEEKDAY,6,TRAIN,CC20,3897,2611
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,DT27,3600,3726
2025-11,WEEKDAY,11,TRAIN,EW23,38856,41207
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2579,848
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NE18,1616,1078
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NS11,18308,19501
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,DT25,2239,2605
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1657,560
2025-11,WEEKDAY,5,TRAIN,NS8,14520,2239
2025-11,WEEKDAY,6,TRAIN,BP5,3235,1032
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,358
2025-11,WEEKDAY,13,TRAIN,NE15,21009,17890
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,DT23,36,0
2025-11,WEEKDAY,9,TRAIN,SW7,4155,954
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,3224,5259
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,14909,40429
2025-11,WEEKDAY,16,TRAIN,DT18,17809,7638
2025-11,WEEKDAY,5,TRAIN,CC4/DT15,151,237
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NS10,20584,15477
2025-11,WEEKDAY,18,TRAIN,CC14,15633,16031
2025-11,WEEKDAY,11,TRAIN,EW26,28726,11229
2025-11,WEEKDAY,18,TRAIN,NS9/TE2,90198,199547
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NS12,10352,11367
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,CC17/TE9,4033,3016
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW32,3343,2365
2025-11,WEEKDAY,13,TRAIN,BP9,3106,2290
2025-11,WEEKDAY,12,TRAIN,DT2,5826,2395
2025-11,WEEKDAY,16,TRAIN,TE5,4069,5197
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,TE27,170,1
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,TE5,3552,3440
2025-11,WEEKDAY,19,TRAIN,TE12,5432,4066
2025-11,WEEKDAY,18,TRAIN,DT6,19308,13929
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE23,1977,1172
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,NS4/BP1,21606,18449
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,PW7,45,209
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NS14,16845,13088
2025-11,WEEKDAY,5,TRAIN,NS20,965,1917
2025-11,WEEKDAY,21,TRAIN,DT7,1507,3834
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,DT20,379,1222
2025-11,WEEKDAY,17,TRAIN,DT34,15788,5899
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,BP6/DT1,20916,11905
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,EW26,3660,213
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,154,77
2025-11,WEEKDAY,7,TRAIN,NS3,69678,14921
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,BP11,20,492
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,BP11,473,1861
2025-11,WEEKDAY,23,TRAIN,CC5,916,1362
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW24/NS1,44103,43990
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,CC20,19,10
2025-11,WEEKDAY,13,TRAIN,PE7,5100,4371
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,PE2,41,497
2025-11,WEEKDAY,20,TRAIN,BP2,1011,3980
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS13,6718,973
2025-11,WEEKDAY,19,TRAIN,NS15,31061,24044
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NE18,7744,6697
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,310,64
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,556,2024
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,TE14/NS22,39340,68631
2025-11,WEEKDAY,5,TRAIN,BP9,1846,700
2025-11,WEEKDAY,5,TRAIN,CE1/DT16,1148,0
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW24/NS1,22371,46379
2025-11,WEEKDAY,18,TRAIN,NS24/NE6/CC1,84584,75760
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,13344,11123
2025-11,WEEKDAY,9,TRAIN,SW8,2903,1440
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW1,15625,17890
2025-11,WEEKDAY,6,TRAIN,EW20,14200,11087
2025-11,WEEKDAY,7,TRAIN,EW6,24774,12601
2025-11,WEEKDAY,22,TRAIN,EW7,4338,16881
2025-11,WEEKDAY,19,TRAIN,DT21,15626,10133
2025-11,WEEKDAY,20,TRAIN,DT27,7994,10184
2025-11,WEEKDAY,12,TRAIN,NE9,26473,18184
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,DT6,17,218
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NS2,14232,9995
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,TE4,1640,1743
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,41501,14150
2025-11,WEEKDAY,17,TRAIN,NE12/CC13,68530,114390
2025-11,WEEKDAY,5,TRAIN,NS11,19882,2818
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS2,12104,8177
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,45421,8230
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,PW1,1224,2210
2025-11,WEEKDAY,19,TRAIN,NS13,43390,132303
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,DT21,959,2168
2025-11,WEEKDAY,21,TRAIN,TE19,10930,1871
2025-11,WEEKDAY,23,TRAIN,EW22,1092,2477
2025-11,WEEKDAY,8,TRAIN,PE5,17894,3129
2025-11,WEEKDAY,12,TRAIN,EW8/CC9,43985,54201
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,BP10,742,112
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NS19,21671,15116
2025-11,WEEKDAY,17,TRAIN,DT22,10227,16005
2025-11,WEEKDAY,21,TRAIN,NS21/DT11,48602,55291
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,NS16,23490,16316
2025-11,WEEKDAY,14,TRAIN,NS9/TE2,44101,51776
2025-11,WEEKDAY,14,TRAIN,NE14,23025,22596
2025-11,WEEKDAY,23,TRAIN,SE3,132,2366
2025-11,WEEKDAY,14,TRAIN,DT13,11173,12107
2025-11,WEEKDAY,13,TRAIN,NS10,29723,25361
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,DT33,11329,3157
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,BP9,27,200
2025-11,WEEKDAY,8,TRAIN,NE14,104612,21095
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,CC14,3117,3109
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,PE1,1720,1764
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,DT2,1429,1243
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1208,1255
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,13362,9228
2025-11,WEEKDAY,13,TRAIN,EW32,2238,2091
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,CC28,1727,1846
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT5,1034,4184
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE18,2447,6207
2025-11,WEEKDAY,12,TRAIN,NS13,42525,39532
2025-11,WEEKDAY,20,TRAIN,DT2,2124,2823
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,SE2,976,3640
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,TE15,5839,5689
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,BP12,1059,1347
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NE11,9981,9743
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,DT22,7185,11048
2025-11,WEEKDAY,19,TRAIN,NE15,15541,61878
2025-11,WEEKDAY,5,TRAIN,CC7,1440,160
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1974,3785
2025-11,WEEKDAY,22,TRAIN,EW14/NS26,38352,5731
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,PW6,1095,736
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS15,1001,356
2025-11,WEEKDAY,15,TRAIN,DT17,13620,7074
2025-11,WEEKDAY,16,TRAIN,EW27,44618,52706
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,EW26,14341,14198
2025-11,WEEKDAY,21,TRAIN,CC14,3074,6171
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,DT17,1304,3571
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,NE16/STC,23629,27592
2025-11,WEEKDAY,17,TRAIN,TE28,4664,7497
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5198,6309
2025-11,WEEKDAY,5,TRAIN,PW4,1690,86
2025-11,WEEKDAY,19,TRAIN,NE4/DT19,87519,57530
2025-11,WEEKDAY,14,TRAIN,DT3,5712,5306
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,EW3,4778,3330
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,7826,1643
2025-11,WEEKDAY,5,TRAIN,EW5,10091,1021
2025-11,WEEKDAY,21,TRAIN,TE24,909,3107
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,TE15,6347,6343
2025-11,WEEKDAY,11,TRAIN,CG2,14760,22029
2025-11,WEEKDAY,9,TRAIN,PW5,3181,1534
2025-11,WEEKDAY,12,TRAIN,CC23,17352,14856
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS11,20284,10504
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,50566,14078
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2867,768
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,TE4,1006,913
2025-11,WEEKDAY,21,TRAIN,DT5,10816,16545
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1890,818
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE12,467,332
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,SW3,1105,307
2025-11,WEEKDAY,21,TRAIN,BP2,693,3325
2025-11,WEEKDAY,18,TRAIN,DT18,90581,20372
2025-11,WEEKDAY,18,TRAIN,TE8,21905,27267
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,NS14,605,2919
2025-11,WEEKDAY,8,TRAIN,TE3,35596,18992
2025-11,WEEKDAY,16,TRAIN,NS13,40444,63653
2025-11,WEEKDAY,17,TRAIN,TE19,47996,5565
2025-11,WEEKDAY,22,TRAIN,CC10/DT26,6862,15446
2025-11,WEEKDAY,11,TRAIN,BP4,7732,2293
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,TE13,2626,3914
2025-11,WEEKDAY,7,TRAIN,BP7,4133,865
2025-11,WEEKDAY,8,TRAIN,SW6,10870,3269
2025-11,WEEKDAY,17,TRAIN,EW16/NE3/TE17,121677,27170
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW27,25034,19735
2025-11,WEEKDAY,17,TRAIN,DT4,2311,3946
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1467,2809
2025-11,WEEKDAY,12,TRAIN,CG2,18440,25024
2025-11,WEEKDAY,14,TRAIN,CC27,4373,4803
2025-11,WEEKDAY,20,TRAIN,EW22,13546,7357
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,27678,30472
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,47618,68737
2025-11,WEEKDAY,22,TRAIN,DT8,1109,2126
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT6,3709,3308
2025-11,WEEKDAY,15,TRAIN,DT4,1306,1989
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,PE6,4053,3856
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,CC4/DT15,6064,16772
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2745,960
2025-11,WEEKDAY,19,TRAIN,DT29,6470,18724
2025-11,WEEKDAY,19,TRAIN,NS14,27742,74469
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,CC21,70,120
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1744,2092
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,SE5,24,221
2025-11,WEEKDAY,18,TRAIN,DT3,8751,18306
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4316,13407
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,TE22,5185,6332
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1409,500
2025-11,WEEKDAY,17,TRAIN,TE25,3319,5358
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,NS10,458,4654
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW1,14228,13345
2025-11,WEEKDAY,15,TRAIN,TE16,6118,6176
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW6,586,3097
2025-11,WEEKDAY,5,TRAIN,PE7,1194,103
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,DT25,2131,1095
2025-11,WEEKDAY,6,TRAIN,EW29,9133,50224
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,TE19,2403,2454
2025-11,WEEKDAY,13,TRAIN,BP3,3347,3245
2025-11,WEEKDAY,17,TRAIN,TE12,15358,4234
2025-11,WEEKDAY,6,TRAIN,CC14,4315,4865
2025-11,WEEKDAY,16,TRAIN,NE8,28379,29909
2025-11,WEEKDAY,17,TRAIN,DT10,6210,5517
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW32,3072,950
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,PW2,19,100
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE23,2110,622
2025-11,WEEKDAY,6,TRAIN,CG1/DT35,2251,10926
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS3,10101,5710
2025-11,WEEKDAY,7,TRAIN,SW2,10597,4131
2025-11,WEEKDAY,9,TRAIN,NS14,61779,17979
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,EW3,8403,4638
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,DT8,2002,1635
2025-11,WEEKDAY,8,TRAIN,NE16/STC,122883,27591
2025-11,WEEKDAY,18,TRAIN,EW25,15723,43706
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW23,18263,24976
2025-11,WEEKDAY,17,TRAIN,DT28,28977,13985
2025-11,WEEKDAY,0,TRAIN,NE15,115,1798
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,DT34,2495,2002
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,BP5,726,1022
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,EW21/CC22,11575,8701
2025-11,WEEKDAY,10,TRAIN,SW8,2268,934
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,DT30,5798,1955
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,TE26,891,597
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,NS5,17487,8731
2025-11,WEEKDAY,7,TRAIN,CC17/TE9,19797,20397
2025-11,WEEKDAY,10,TRAIN,TE5,5074,2067
2025-11,WEEKDAY,0,TRAIN,NS23,410,196
2025-11,WEEKDAY,21,TRAIN,SW3,506,2830
2025-11,WEEKDAY,22,TRAIN,NS15,10502,12368
2025-11,WEEKDAY,21,TRAIN,EW2/DT32,43378,50751
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,DT34,2225,1404
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,TE6,1656,8660
2025-11,WEEKDAY,12,TRAIN,EW30,2392,1357
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,6998,10886
2025-11,WEEKDAY,21,TRAIN,BP13,346,1195
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,CC28,890,420
2025-11,WEEKDAY,22,TRAIN,DT2,770,1756
2025-11,WEEKDAY,12,TRAIN,PW6,1860,1079
2025-11,WEEKDAY,23,TRAIN,EW17,3192,12295
2025-11,WEEKDAY,21,TRAIN,NE13,14480,25929
2025-11,WEEKDAY,9,TRAIN,DT24,9821,6644
2025-11,WEEKDAY,23,TRAIN,CC21,1964,1653
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW32,95,1779
2025-11,WEEKDAY,18,TRAIN,TE5,12697,14726
2025-11,WEEKDAY,15,TRAIN,DT7,5331,4994
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,BP13,907,537
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NS21/DT11,37779,39494
2025-11,WEEKDAY,20,TRAIN,SW8,806,2624
2025-11,WEEKDAY,5,TRAIN,DT21,89,0
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,DT18,4217,2384
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC23,2661,1129
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT5,9995,10663
2025-11,WEEKDAY,11,TRAIN,EW22,14089,14079
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,CC12,881,2568
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,14317,12817
2025-11,WEEKDAY,20,TRAIN,BP12,802,3512
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,NS7,19076,17473
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,SW6,129,988
2025-11,WEEKDAY,13,TRAIN,NS5,24226,20686
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT7,2507,3128
2025-11,WEEKDAY,19,TRAIN,EW10,11068,28488
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,CC16,1228,1172
2025-11,WEEKDAY,17,TRAIN,CC28,5620,6658
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,PW6,715,893
2025-11,WEEKDAY,19,TRAIN,EW6,8495,28047
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,CC6,10100,19766
2025-11,WEEKDAY,5,TRAIN,CC21,950,192
2025-11,WEEKDAY,16,TRAIN,DT5,15507,16003
2025-11,WEEKDAY,6,TRAIN,TE14/NS22,4815,23348
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,CC3,9602,6379
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS7,12973,10507
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,EW9,11505,12758
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW4,5580,4956
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS16,18097,11308
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW17,13478,15676
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NS23,35053,32399
2025-11,WEEKDAY,21,TRAIN,TE25,967,2781
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NE5,2267,6955
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,SW6,365,39
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,PE1,1908,1995
2025-11,WEEKDAY,0,TRAIN,DT24,52,427
2025-11,WEEKDAY,16,TRAIN,NS15,41885,13800
2025-11,WEEKDAY,9,TRAIN,EW27,46345,36887
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,BP8,662,767
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,CG2,14560,13159
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,1045,188
2025-11,WEEKDAY,0,TRAIN,SW6,20,541
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NS15,7520,6017
2025-11,WEEKDAY,14,TRAIN,NS14,20502,20258
2025-11,WEEKDAY,16,TRAIN,CC7,6676,7003
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS12,9882,4192
2025-11,WEEKDAY,7,TRAIN,DT18,1813,26746
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW9,10538,16724
2025-11,WEEKDAY,6,TRAIN,NE17/PTC,39440,12301
2025-11,WEEKDAY,7,TRAIN,NS13,150514,46238
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3928,12450
2025-11,WEEKDAY,19,TRAIN,NE1/CC29,102416,51543
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2781,3858
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,TE24,602,1634
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NE10,6769,8755
2025-11,WEEKDAY,14,TRAIN,NE12/CC13,51052,51641
2025-11,WEEKDAY,23,TRAIN,TE4,1222,1782
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,NE4/DT19,234,546
2025-11,WEEKDAY,21,TRAIN,NS11,18026,54041
2025-11,WEEKDAY,8,TRAIN,SE5,6709,2215
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,SW6,2259,745
2025-11,WEEKDAY,11,TRAIN,DT17,25607,14893
2025-11,WEEKDAY,14,TRAIN,BP11,2651,2698
2025-11,WEEKDAY,17,TRAIN,PW6,2123,2578
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,EW27,16958,29199
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,CC7,4517,4060
2025-11,WEEKDAY,10,TRAIN,TE15,6924,9591
2025-11,WEEKDAY,12,TRAIN,EW5,30161,24549
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW26,15037,15514
2025-11,WEEKDAY,11,TRAIN,EW9,16030,11951
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,BP10,967,1874
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NS9/TE2,25264,24302
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,PW1,746,2504
2025-11,WEEKDAY,7,TRAIN,TE19,1568,22066
2025-11,WEEKDAY,13,TRAIN,CC8,9380,7234
2025-11,WEEKDAY,12,TRAIN,DT30,7199,4406
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE26,4166,8300
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,54317,45731
2025-11,WEEKDAY,18,TRAIN,BP10,3108,9297
2025-11,WEEKDAY,7,TRAIN,CC20,11811,7624
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,TE6,6242,4811
2025-11,WEEKDAY,21,TRAIN,NS10,14894,49508
2025-11,WEEKDAY,5,TRAIN,NS24/NE6/CC1,340,386
2025-11,WEEKDAY,16,TRAIN,BP11,2638,3734
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1092,1071
2025-11,WEEKDAY,7,TRAIN,EW5,65984,32716
2025-11,WEEKDAY,21,TRAIN,TE16,6022,8818
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NS12,5758,1799
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW28,1316,9701
2025-11,WEEKDAY,11,TRAIN,DT34,4761,2811
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,EW20,7745,5205
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2720,1428
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,SW7,201,1427
2025-11,WEEKDAY,23,TRAIN,SW4,221,1676
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NS23,30276,32622
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,CC21,6516,6917
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,EW2/DT32,30476,31357
2025-11,WEEKDAY,23,TRAIN,EW5,3818,16878
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,BP10,2013,1113
2025-11,WEEKDAY,9,TRAIN,BP12,4420,1255
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS17/CC15,14014,9288
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,PW5,395,2516
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,DT2,604,868
2025-11,WEEKDAY,22,TRAIN,CC25,2393,4215
2025-11,WEEKDAY,5,TRAIN,NS19,5943,2843
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW6,7146,4149
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE16,4361,3254
2025-11,WEEKDAY,6,TRAIN,NS13,76211,18551
2025-11,WEEKDAY,21,TRAIN,TE7,2365,5932
2025-11,WEEKDAY,22,TRAIN,CC8,3147,6470
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,BP10,1962,1162
2025-11,WEEKDAY,10,TRAIN,PW6,1831,718
2025-11,WEEKDAY,19,TRAIN,CE1/DT16,49592,49262
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,26191,13940
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW9,13517,11991
2025-11,WEEKDAY,8,TRAIN,NS10,115844,47906
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NS8,12168,6833
2025-11,WEEKDAY,15,TRAIN,EW3,15444,15923
2025-11,WEEKDAY,5,TRAIN,TE8,560,310
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NS12,13649,5280
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,15559,40218
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NE14,14632,14800
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,NS14,9087,19418
2025-11,WEEKDAY,14,TRAIN,CC5,3969,4061
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,DT18,2182,4834
2025-11,WEEKDAY,19,TRAIN,TE18,19077,12574
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,SE4,2106,1833
2025-11,WEEKDAY,6,TRAIN,SE4,5094,635
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,PW3,413,451
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NE9,15084,8877
2025-11,WEEKDAY,21,TRAIN,EW6,4652,16860
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,37611,44360
2025-11,WEEKDAY,10,TRAIN,EW10,10811,6023
2025-11,WEEKDAY,9,TRAIN,DT21,7394,17603
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,TE3,6238,4977
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS28,21,0
